EZ
0.0
0.003490658503988659
0.006981317007977318
0.010471975511965976
0.013962634015954637
0.017453292519943295
0.020943951023931952
0.024434609527920613
0.027925268031909273
0.031415926535897934
0.03490658503988659
0.03839724354387525
0.041887902047863905
0.04537856055185257
0.048869219055841226
0.05235987755982988
0.05585053606381855
0.059341194567807204
0.06283185307179587
0.06632251157578452
0.06981317007977318
0.07330382858376185
0.0767944870877505
0.08028514559173916
0.08377580409572781
0.08726646259971647
0.09075712110370514
0.09424777960769379
0.09773843811168245
0.10122909661567112
0.10471975511965977
0.10821041362364843
0.1117010721276371
0.11519173063162574
0.11868238913561441
0.12217304763960307
0.12566370614359174
0.12915436464758037
0.13264502315156904
0.1361356816555577
0.13962634015954636
0.14311699866353503
0.1466076571675237
0.15009831567151233
0.153588974175501
0.15707963267948966
0.16057029118347832
0.16406094968746698
0.16755160819145562
0.17104226669544428
0.17453292519943295
