EZ
0.0
0.008726646259971648
0.017453292519943295
0.02617993877991494
0.03490658503988659
0.04363323129985824
0.05235987755982988
0.061086523819801536
0.06981317007977318
0.07853981633974483
0.08726646259971647
0.09599310885968812
0.10471975511965977
0.11344640137963141
0.12217304763960307
0.1308996938995747
0.13962634015954636
0.148352986419518
0.15707963267948966
0.16580627893946132
0.17453292519943295
