EZ
0.0
0.004363323129985824
0.008726646259971648
0.01308996938995747
0.017453292519943295
0.02181661564992912
0.02617993877991494
0.030543261909900768
0.03490658503988659
0.039269908169872414
0.04363323129985824
0.04799655442984406
0.05235987755982988
0.056723200689815706
0.061086523819801536
0.06544984694978735
0.06981317007977318
0.074176493209759
0.07853981633974483
0.08290313946973066
0.08726646259971647
0.0916297857297023
0.09599310885968812
0.10035643198967395
0.10471975511965977
0.1090830782496456
0.11344640137963141
0.11780972450961724
0.12217304763960307
0.1265363707695889
0.1308996938995747
0.13526301702956053
0.13962634015954636
0.1439896632895322
0.148352986419518
0.15271630954950383
0.15707963267948966
0.16144295580947549
0.16580627893946132
0.17016960206944712
0.17453292519943295
